,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
7504,038780,欣興凱基12購03,0,0,0,0,0,0,0,0,0,-12000,0,0,0,80000,92000,-12000,-12000
7505,038789,聯電群益14購01,0,0,0,0,0,0,0,0,0,-12000,0,0,0,82000,94000,-12000,-12000
7506,038057,玉晶光群益13購02,0,0,0,0,0,0,0,0,0,-12000,0,0,0,0,12000,-12000,-12000
7507,038315,臻鼎群益11購01,0,0,0,0,0,0,0,0,0,-12000,0,0,0,208000,220000,-12000,-12000
7508,038684,強茂群益13購03,0,0,0,0,0,0,0,0,0,-12000,0,0,0,10000,22000,-12000,-12000
7509,07236P,臺股指群益0B售11,0,0,0,0,0,0,0,0,0,-12000,0,0,0,2000,14000,-12000,-12000
7510,06912P,群創凱基0A售08,0,0,0,0,0,0,0,0,0,-12000,0,0,0,25000,37000,-12000,-12000
7511,07295P,聯電元富0C售04,0,0,0,0,0,0,0,0,0,-12000,0,0,0,0,12000,-12000,-12000
7512,07320P,正隆元富0C售02,0,0,0,0,0,0,0,0,0,-12000,0,0,0,0,12000,-12000,-12000
7513,2427,三商電,0,12000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000
7514,2706,第一店,21000,33000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000
7515,1340,勝悅-KY,8000,20000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000
7516,1789,神隆,44000,56000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000
7517,1582,信錦,83000,92000,-9000,0,0,0,0,0,0,-3000,0,0,0,0,3000,-3000,-12000
7518,088824,界霖元大09購01,0,0,0,0,0,0,0,0,0,-12000,0,0,0,0,12000,-12000,-12000
7519,4566,時碩工業,2000,14000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000
7520,5546,永固-KY,0,12000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000
7521,5484,慧友,0,12000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000
7522,6438,迅得,149000,161000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000
7523,6192,巨路,0,12000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000
7524,911616,杜康-DR,0,0,0,0,0,0,0,0,0,-12000,0,0,0,0,12000,-12000,-12000
7525,911868,同方友友-DR,22000,34000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000
7526,9906,欣巴巴,8000,20000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000
7527,035806,聯電凱基13購03,0,0,0,0,0,0,0,0,0,-13000,0,0,0,23000,36000,-13000,-13000
7528,035867,裕民元富13購05,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7529,00770,國泰北美科技,0,0,0,0,0,0,0,0,0,-13000,0,0,0,203000,216000,-13000,-13000
7530,031994,台積電群益11購02,0,0,0,0,0,0,0,0,0,-13000,0,0,0,614000,627000,-13000,-13000
7531,032864,乙盛群益0A購02,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7532,032162,大成鋼元富0A購04,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7533,031572,台揚凱基0B購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,15000,28000,-13000,-13000
7534,034255,裕民統一11購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,64000,77000,-13000,-13000
7535,034277,台達電富邦0C購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7536,086895,玉晶光群益11購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,2000,15000,-13000,-13000
7537,085690,華邦電國泰0A購02,0,0,0,0,0,0,0,0,0,-13000,0,0,0,271000,284000,-13000,-13000
7538,086481,華邦電統一0B購02,0,0,0,0,0,0,0,0,0,-13000,0,0,0,117000,130000,-13000,-13000
7539,085806,南電元大08購09,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7540,085910,貿聯富邦0A購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7541,080901,卜蜂凱基0B購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7542,07537P,臺股指群益11售07,0,0,0,0,0,0,0,0,0,-13000,0,0,0,30000,43000,-13000,-13000
7543,07551P,大成鋼凱基14售05,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7544,07471P,長榮航康和11售01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7545,07467P,大立光元富14售02,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7546,07447P,緯穎元大0C售05,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7547,07445P,嘉澤元大0C售03,0,0,0,0,0,0,0,0,0,-13000,0,0,0,2000,15000,-13000,-13000
7548,07410P,長榮航元大0C售10,0,0,0,0,0,0,0,0,0,-13000,0,0,0,1000,14000,-13000,-13000
7549,084027,致新統一09購02,0,0,0,0,0,0,0,0,0,-13000,0,0,0,5000,18000,-13000,-13000
7550,084273,智易國票08購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7551,036814,欣興元富12購04,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7552,036714,健策群益0C購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,197000,210000,-13000,-13000
7553,036655,台橡麥證11購01,0,0,0,25000,38000,-13000,0,0,0,-13000,0,0,0,25000,38000,-13000,-13000
7554,034063,晶技國票0C購02,0,0,0,0,0,0,0,0,0,-13000,0,0,0,30000,43000,-13000,-13000
7555,034025,友達中信11購02,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7556,034226,矽創元富0C購04,0,0,0,0,0,0,0,0,0,-13000,0,0,0,3000,16000,-13000,-13000
7557,034709,愛普元富0B購03,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7558,07009P,聯發科凱基0C售07,0,0,0,0,0,0,0,0,0,-13000,0,0,0,3000,16000,-13000,-13000
7559,038245,同欣電元大11購04,0,0,0,0,0,0,0,0,0,-13000,0,0,0,4000,17000,-13000,-13000
7560,038886,中壽兆豐13購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,38000,51000,-13000,-13000
7561,038829,矽格元大13購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,523000,536000,-13000,-13000
7562,039054,淳安群益11購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,6000,19000,-13000,-13000
7563,039387,SP黃豆群益15購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7564,040484,台積電群益12購09,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7565,040563,滬深2X元大13購04,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7566,040539,申豐凱基13購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7567,040270,中興電元大11購02,0,0,0,0,0,0,0,0,0,-13000,0,0,0,7000,20000,-13000,-13000
7568,039941,盛群凱基11購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,89000,102000,-13000,-13000
7569,910861,神州-DR,13000,26000,-13000,0,0,0,0,0,0,0,0,0,0,0,0,0,-13000
7570,8442,威宏-KY,4000,11000,-7000,0,0,0,0,0,0,-6000,0,6000,-6000,0,0,0,-13000
7571,6166,凌華,7000,20000,-13000,0,0,0,0,0,0,0,0,0,0,0,0,0,-13000
7572,6668,中揚光,36000,49000,-13000,0,0,0,0,0,0,0,0,0,0,0,0,0,-13000
7573,089657,鴻海富邦0B購04,0,0,0,0,0,0,0,0,0,-13000,0,0,0,0,13000,-13000,-13000
7574,089570,申豐中信0B購01,0,0,0,0,0,0,0,0,0,-13000,0,0,0,50000,63000,-13000,-13000
7575,1441,大東,8000,21000,-13000,0,0,0,0,0,0,0,0,0,0,0,0,0,-13000
7576,2302,麗正,96000,109000,-13000,0,0,0,0,0,0,0,0,0,0,0,0,0,-13000
7577,2882B,國泰金乙特,0,0,0,0,0,0,0,0,0,-13000,6000,19000,-13000,0,0,0,-13000
7578,6414,樺漢,30000,56000,-26000,0,0,0,0,0,0,12975,13000,25,12975,0,0,0,-13025
7579,2015,豐興,258000,271000,-13000,0,0,0,0,0,0,-33,0,33,-33,7000,7000,0,-13033
7580,032425,聯電元大0A購13,0,0,0,0,0,0,0,0,0,-14000,0,0,0,28000,42000,-14000,-14000
7581,031788,台玻國票0B購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,25000,39000,-14000,-14000
7582,083846,華邦電群益08購04,0,0,0,0,0,0,0,0,0,-14000,0,0,0,33000,47000,-14000,-14000
7583,074457,國喬元富0A購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,5000,19000,-14000,-14000
7584,07611P,台積電富邦14售06,0,0,0,0,0,0,0,0,0,-14000,0,0,0,0,14000,-14000,-14000
7585,078096,世芯統一0B購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,0,14000,-14000,-14000
7586,086005,聯詠元大0A購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,256000,270000,-14000,-14000
7587,085259,致伸國泰0A購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,98000,112000,-14000,-14000
7588,088503,京元電元大0B購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,282000,296000,-14000,-14000
7589,088024,聯發科永豐09購04,0,0,0,0,0,0,0,0,0,-14000,0,0,0,25000,39000,-14000,-14000
7590,088136,南茂凱基09購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,44000,58000,-14000,-14000
7591,036244,華邦電凱基0C購04,0,0,0,0,0,0,0,0,0,-14000,0,0,0,19000,33000,-14000,-14000
7592,034460,中信金群益0B購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,0,14000,-14000,-14000
7593,035013,旺宏第一15購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,10000,24000,-14000,-14000
7594,034179,儒鴻元大0C購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,23000,37000,-14000,-14000
7595,036628,聯電凱基0C購08,0,0,0,0,0,0,0,0,0,-14000,0,0,0,761000,775000,-14000,-14000
7596,039780,精英凱基11購02,0,0,0,0,0,0,0,0,0,-14000,0,0,0,246000,260000,-14000,-14000
7597,06178P,台灣50元富0B售04,0,0,0,0,0,0,0,0,0,-14000,0,0,0,0,14000,-14000,-14000
7598,039420,惠特永豐11購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,61000,75000,-14000,-14000
7599,039443,聚鼎元大14購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,10000,24000,-14000,-14000
7600,039058,臺股指群益13購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,36000,50000,-14000,-14000
7601,038188,威強電永豐11購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,0,14000,-14000,-14000
7602,038196,佳格群益12購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,0,14000,-14000,-14000
7603,038037,中鋼群益13購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,73000,87000,-14000,-14000
7604,038563,友達凱基12購02,0,0,0,0,0,0,0,0,0,-14000,0,0,0,0,14000,-14000,-14000
7605,038402,義隆凱基11購02,0,0,0,0,0,0,0,0,0,-14000,0,0,0,20000,34000,-14000,-14000
7606,07004P,華邦電群益0B售05,0,0,0,0,0,0,0,0,0,-14000,0,0,0,16000,30000,-14000,-14000
7607,072419,南亞科元富09購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,0,14000,-14000,-14000
7608,1449,佳和,1000,15000,-14000,0,0,0,0,0,0,0,0,0,0,0,0,0,-14000
7609,1423,利華,3000,17000,-14000,0,0,0,0,0,0,0,0,0,0,0,0,0,-14000
7610,1727,中華化,0,14000,-14000,0,0,0,0,0,0,0,0,0,0,0,0,0,-14000
7611,089524,正文元大09購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,30000,44000,-14000,-14000
7612,089931,全新永豐0A購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,178000,192000,-14000,-14000
7613,088857,矽統永豐09購02,0,0,0,0,0,0,0,0,0,-14000,0,0,0,1000,15000,-14000,-14000
7614,089068,友達凱基09購10,0,0,0,0,0,0,0,0,0,-14000,0,0,0,0,14000,-14000,-14000
7615,089306,友達國票0B購01,0,0,0,0,0,0,0,0,0,-14000,0,0,0,12000,26000,-14000,-14000
7616,6768,志強-KY,7000,21000,-14000,0,0,0,0,0,0,0,0,0,0,0,0,0,-14000
7617,5243,乙盛-KY,226000,216000,10000,0,0,0,0,0,0,-24000,6000,6000,0,1000,25000,-24000,-14000
7618,032924,宏碁國票0B購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7619,032403,SGBR2X元大11購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7620,032097,東鋼永豐0A購05,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7621,032118,台聚凱基12購02,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7622,032731,中石化凱基0A購03,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7623,031976,安普新元大0B購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7624,031102,億光群益0A購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,5000,20000,-15000,-15000
7625,030772,台積電麥證11購03,0,0,0,0,15000,-15000,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7626,00709,富邦歐洲,0,0,0,0,0,0,0,0,0,-15000,0,0,0,84000,99000,-15000,-15000
7627,020018,統一價值成長30N,0,0,0,0,0,0,0,0,0,-15000,0,0,0,15000,30000,-15000,-15000
7628,030084,同欣電群益0B購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,5000,20000,-15000,-15000
7629,030259,國光生永豐0A購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7630,030538,聯發科凱基0A購04,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7631,031198,元金2X凱基0B購02,0,0,0,0,0,0,0,0,0,-15000,0,0,0,10000,25000,-15000,-15000
7632,030303,中環康和11購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7633,035844,奇鋐元大0B購04,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7634,035097,台驊控凱基11購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7635,035573,長榮航元富12購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7636,088076,華新科統一0B購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7637,088292,中石化麥證0A購01,0,0,0,0,15000,-15000,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7638,088490,A50正2元大0C購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7639,085226,台積電元大0C購02,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7640,084963,鴻海國票12購02,0,0,0,0,0,0,0,0,0,-15000,0,0,0,15000,30000,-15000,-15000
7641,085787,台光電元大09購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7642,086168,聯詠元大0C購02,0,0,0,0,0,0,0,0,0,-15000,0,0,0,20000,35000,-15000,-15000
7643,085976,臺股指凱基0B購03,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7644,085828,大立光群益09購02,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7645,086376,華邦電國票0A購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,5000,20000,-15000,-15000
7646,086557,欣興元大11購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7647,086753,臺股指日盛0A購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,15000,30000,-15000,-15000
7648,087827,光罩凱基09購03,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7649,087611,友達永豐09購03,0,0,0,0,0,0,0,0,0,-15000,0,0,0,30000,45000,-15000,-15000
7650,087413,東鋼統一0B購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,1000,16000,-15000,-15000
7651,078349,群創凱基09購03,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7652,080810,群創凱基0B購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7653,07662P,滬深2X元富12售02,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7654,07534P,榮成群益11售01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,6000,21000,-15000,-15000
7655,084772,凌陽凱基09購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,5000,20000,-15000,-15000
7656,082819,欣興元大09購02,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7657,036836,臺股指群益0C購05,0,0,0,0,0,0,0,0,0,-15000,0,0,0,8000,23000,-15000,-15000
7658,037021,國喬元大13購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7659,037044,欣興元大0C購07,0,0,0,0,0,0,0,0,0,-15000,0,0,0,116000,131000,-15000,-15000
7660,037104,世紀鋼永豐0C購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7661,035320,聯發科元大11購05,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7662,035379,裕民凱基0B購02,0,0,0,0,0,0,0,0,0,-15000,0,0,0,3000,18000,-15000,-15000
7663,034527,奇鋐康和0B購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,10000,25000,-15000,-15000
7664,033802,大成鋼國票0C購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,5000,20000,-15000,-15000
7665,034220,聯發科元富12購09,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7666,037845,滬深2X富邦13購03,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7667,037589,金像電群益11購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7668,06870P,臺股指凱基0A售13,0,0,0,0,0,0,0,0,0,-15000,0,0,0,80000,95000,-15000,-15000
7669,06832P,友達兆豐0A售04,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7670,06835P,臺股指麥證0C售04,0,0,0,0,15000,-15000,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7671,038035,台玻群益13購02,0,0,0,0,0,0,0,0,0,-15000,0,0,0,195000,210000,-15000,-15000
7672,038117,南亞科凱基11購03,0,0,0,0,0,0,0,0,0,-15000,0,0,0,20000,35000,-15000,-15000
7673,039004,台泥永豐11購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,33000,48000,-15000,-15000
7674,038870,旺宏凱基15購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7675,038764,聯陽元富12購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7676,039428,大成鋼元大11購11,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7677,039354,玉晶光國票13購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7678,039350,立隆電國票11購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7679,039183,華通元大11購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7680,06338P,臺股指凱基09售15,0,0,0,0,0,0,0,0,0,-15000,0,0,0,1000,16000,-15000,-15000
7681,06418P,臺股指元大0B售10,0,0,0,0,0,0,0,0,0,-15000,0,0,0,45000,60000,-15000,-15000
7682,040676,旺宏台新12購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7683,040723,矽創元大14購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,20000,35000,-15000,-15000
7684,040351,友達群益12購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7685,040427,漢翔凱基12購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7686,039748,新光鋼群益13購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,7000,22000,-15000,-15000
7687,040253,景碩永豐11購05,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7688,911622,泰聚亨-DR,11000,26000,-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000
7689,912000,晨訊科-DR,14000,29000,-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000
7690,089274,滬深2X元富09購11,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7691,089374,立積元大0B購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,15000,-15000,-15000
7692,089028,松翰元大0A購02,0,0,0,0,0,0,0,0,0,-15000,0,0,0,16000,31000,-15000,-15000
7693,1203,味王,0,15000,-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000
7694,089635,華新科凱基13購01,0,0,0,0,0,0,0,0,0,-15000,0,0,0,21000,36000,-15000,-15000
7695,2923,鼎固-KY,5000,20000,-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000
7696,3308,聯德,1000,16000,-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000
7697,2444,兆勁,5000,20000,-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000
7698,2536,宏普,9000,24000,-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000
7699,6706,惠特,1534100,1714367,-180267,0,0,0,72000,0,72000,92719,284000,288000,-4000,309110,212391,96719,-15548
7700,035636,華邦電富邦12購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,90000,106000,-16000,-16000
7701,035925,華通元富13購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,2000,18000,-16000,-16000
7702,035711,鴻海元大13購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,4000,20000,-16000,-16000
7703,030432,揚明光元大0B購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7704,030878,松翰元富11購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,95000,111000,-16000,-16000
7705,031465,新日興群益0B購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,4000,20000,-16000,-16000
7706,031494,聯電元大0A購09,0,0,0,0,0,0,0,0,0,-16000,0,0,0,278000,294000,-16000,-16000
7707,032261,裕民元大0A購02,0,0,0,0,0,0,0,0,0,-16000,0,0,0,4000,20000,-16000,-16000
7708,032593,宏達電元大0B購04,0,0,0,0,0,0,0,0,0,-16000,0,0,0,2000,18000,-16000,-16000
7709,032140,華邦電凱基0A購11,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7710,032123,力鵬凱基0A購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7711,032115,上証2X凱基0C購03,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7712,083704,T50正2元大0A購04,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7713,086833,可成元大09購02,0,0,0,0,0,0,0,0,0,-16000,0,0,0,88000,104000,-16000,-16000
7714,086288,群創群益0B購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7715,085950,祥碩群益08購05,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7716,085039,瑞昱元富0B購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7717,085173,美利達凱基09購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,7000,23000,-16000,-16000
7718,088508,華立元大09購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7719,034954,玉晶光凱基0B購05,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7720,036111,亞光國泰12購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,41000,57000,-16000,-16000
7721,035465,玉晶光國票0B購04,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7722,036939,鴻海中信12購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,34000,50000,-16000,-16000
7723,036681,健策國票11購02,0,0,0,0,0,0,0,0,0,-16000,0,0,0,128000,144000,-16000,-16000
7724,034037,國巨元富12購04,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7725,040100,愛普國票12購02,0,0,0,0,0,0,0,0,0,-16000,0,0,0,50000,66000,-16000,-16000
7726,039886,立隆電群益11購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7727,040468,上証2X國泰13購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7728,038915,為升台新11購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7729,038387,玉晶光元大15購02,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7730,038687,景碩群益11購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,203000,219000,-16000,-16000
7731,06815P,友達兆豐0B售03,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7732,06978P,聯詠元富0A售06,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7733,07190P,長榮國票12售04,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7734,07245P,國巨國泰12售02,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7735,5215,科嘉-KY,13000,29000,-16000,0,0,0,0,0,0,0,0,0,0,0,0,0,-16000
7736,2465,麗臺,101000,117000,-16000,0,0,0,0,0,0,0,0,0,0,0,0,0,-16000
7737,3058,立德,204000,220000,-16000,0,0,0,0,0,0,0,0,0,0,0,0,0,-16000
7738,1525,江申,28000,44000,-16000,0,0,0,0,0,0,0,0,0,0,0,0,0,-16000
7739,089593,南帝群益0B購03,0,0,0,0,0,0,0,0,0,-16000,0,0,0,4000,20000,-16000,-16000
7740,089992,申豐元大0A購01,0,0,0,0,0,0,0,0,0,-16000,0,0,0,24000,40000,-16000,-16000
7741,089201,群創凱基09購14,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,16000,-16000,-16000
7742,033516,智邦台新0B購01,0,0,0,0,0,0,0,0,0,-17000,0,0,0,0,17000,-17000,-17000
7743,031606,聯電元富0B購01,0,0,0,0,0,0,0,0,0,-17000,0,0,0,44000,61000,-17000,-17000
7744,030729,廣宇元大0C購01,0,0,0,0,0,0,0,0,0,-17000,0,0,0,50000,67000,-17000,-17000
